geo,time,Markup
uga,2011,1.1937155
uga,2012,0.96172285
uga,2013,1.0661324
uga,2014,1.0764517
uga,2015,1.1382455
uga,2016,1.0790254
ukr,2002,0.76172858
ukr,2003,1.7158908
ukr,2004,2.2929647
ukr,2005,1.3969417
ukr,2006,1.2388771
ukr,2007,1.1813534
ukr,2008,1.0948257
ukr,2009,1.0462525
ukr,2010,1.0793977
ukr,2011,1.1059823
ukr,2012,1.0253659
ukr,2013,1.1294904
ukr,2014,1.2105962
ukr,2015,1.2543101
ukr,2016,1.3216964
usa,1993,1.5313784
usa,1994,1.0311122
usa,1995,1.089274
usa,1996,1.2738398
usa,1997,1.148632
usa,1998,0.81534326
usa,1999,0.98046154
usa,2000,1.1511701
usa,2001,1.0408206
usa,2002,2.1675291
usa,2003,1.3090186
usa,2004,1.7318287
usa,2005,1.9077287
usa,2006,1.5588233
usa,2007,2.5526066
usa,2008,2.2302084
usa,2009,1.8633994
usa,2010,1.6579393
usa,2011,1.5858308
usa,2012,1.4990939
usa,2013,1.5469091
usa,2014,1.4384977
usa,2015,1.4707927
usa,2016,1.4757544
usa,1980,0.93872172
usa,1981,0.97307795
usa,1982,1.0452485
usa,1983,1.0540344
usa,1984,1.0557209
usa,1985,1.0666038
usa,1986,1.1021539
usa,1987,1.1416975
usa,1988,1.1851263
usa,1989,1.282617
usa,1990,1.2698766
usa,1991,1.272265
usa,1992,1.2769798
usa,1993,1.3160034
usa,1994,1.2576914
usa,1995,1.260744
usa,1996,1.368103
usa,1997,1.3697851
usa,1998,1.4094151
usa,1999,1.5098529
usa,2000,1.4580375
usa,2001,1.4037963
usa,2002,1.4197347
usa,2003,1.4117668
usa,2004,1.3882704
usa,2005,1.4441712
usa,2006,1.4835535
usa,2007,1.464678
usa,2008,1.3891033
usa,2009,1.4188453
usa,2010,1.489343
usa,2011,1.3817273
usa,2012,1.4123243
usa,2013,1.4809334
usa,2014,1.568561
usa,2015,1.6182904
usa,2016,1.6789792
usa,1980,1.1469901
usa,1981,1.1445336
usa,1982,1.1699265
usa,1983,1.1836865
usa,1984,1.1883125
usa,1985,1.191517
usa,1986,1.2703958
usa,1987,1.3266546
usa,1988,1.3752699
usa,1989,1.3790448
usa,1990,1.3896254
usa,1991,1.4551529
usa,1992,1.4520741
usa,1993,1.439079
usa,1994,1.4273093
usa,1995,1.4504095
usa,1996,1.4541141
usa,1997,1.5554029
usa,1998,1.6085079
usa,1999,1.625387
usa,2000,1.6539735
usa,2001,1.5326678
usa,2002,1.6249319
usa,2003,1.6264081
usa,2004,1.5808649
usa,2005,1.5623529
usa,2006,1.5511969
usa,2007,1.5599501
usa,2008,1.5248241
usa,2009,1.5629454
usa,2010,1.5762436
usa,2011,1.5435183
usa,2012,1.5528064
usa,2013,1.6458538
usa,2014,1.6941921
usa,2015,1.7447314
usa,2016,1.7788502
usa,2013,6.209044
usa,2014,4.6002283
usa,2015,2.7515037
usa,2016,4.4102039
ury,2009,1.1859156
ury,2010,1.1325619
ury,2011,1.1163058
ury,2012,1.1546961
ury,2013,1.2409338
ury,2014,1.2624943
ven,1987,1.8395914
ven,1988,1.2734836
ven,1989,1.9490951
ven,1990,1.3157154
ven,1991,1.3240983
ven,1992,1.2409904
ven,1993,1.283748
ven,1994,1.3739314
ven,1995,1.357656
ven,1996,1.5845047
ven,1997,1.547461
ven,1998,1.3605697
ven,1999,1.4271003
ven,2000,2.1630204
ven,2001,2.101547
ven,2002,2.0050948
ven,2003,2.1383142
ven,2004,2.5164788
ven,2005,1.8974166
ven,2006,1.579601
ven,2007,1.1760348
ven,2008,1.2876314
ven,2009,1.2088087
ven,2010,1.3334836
ven,2011,1.4618917
ven,2012,1.27637
ven,2013,1.2563038
ven,2014,1.2504349
ven,2015,1.1963481
ven,2016,1.4656998
vnm,2001,1.2687362
vnm,2002,1.1469895
vnm,2003,0.81664735
vnm,2004,1.1437762
vnm,2005,1.1489137
vnm,2006,1.1912693
vnm,2007,1.1554253
vnm,2008,1.1088099
vnm,2009,1.1404384
vnm,2010,1.1278185
vnm,2011,1.0855534
vnm,2012,1.0850672
vnm,2013,1.121092
vnm,2014,1.1442339
vnm,2015,1.1389225
vnm,2016,1.1681174
zmb,2000,0.54118538
zmb,2005,2.2763212
zmb,2006,1.6539774
zmb,2007,1.3704144
zmb,2008,2.428551
zmb,2009,1.527933
zmb,2010,1.6278545
zmb,2011,1.6401536
zmb,2012,1.5488816
zmb,2013,1.9246781
zmb,2014,1.5724027
zmb,2015,1.4628494
zmb,2016,3.2306271
zwe,1993,1.067474
zwe,1994,1.0770861
zwe,1995,1.0538994
zwe,1996,1.0199145
zwe,1997,1.0265632
zwe,1998,1.0561335
zwe,1999,1.0736607
zwe,2000,1.4393412
zwe,2001,1.2012929
zwe,2002,1.1680124
zwe,2003,3.2307327
zwe,2004,2.5144362
zwe,2005,1.6652359
zwe,2006,1.4120225
zwe,2007,1.5700774
zwe,2008,1.289356
zwe,2009,0.98784703
zwe,2010,1.850382
zwe,2011,2.5003922
zwe,2012,2.0990098
zwe,2013,1.929139
zwe,2014,1.5262113
zwe,2015,2.1396823
zwe,2016,1.2872001
