country,Indicator,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
world,Markup,1.071589,1.069448,1.087124,1.101178,,1.108469,1.13571,1.185493,1.204863,1.240596,1.231234,1.249372,1.252159,1.259378,1.269389,1.276214,1.309086,1.353626,1.393895,1.429931,1.456524,1.410192,1.452185,1.454002,1.445652,1.453111,1.453055,1.442514,1.400375,1.408844,1.424495,1.383233,1.377631,1.478733,1.495516,1.561496,1.592423
